day,date,sku,item_name,criticality,opening_stock,receipts_qty,closing_stock,po_ids_received,order_placed_qty
24,2024-01-24,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
25,2024-01-25,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
25,2024-01-25,RVT-09,Rebite Estrutural de Convés,need-to-have,0,93,87,RVT-09-PO002,0
26,2024-01-26,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
26,2024-01-26,RVT-09,Rebite Estrutural de Convés,need-to-have,87,0,79,,0
27,2024-01-27,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
27,2024-01-27,RVT-09,Rebite Estrutural de Convés,need-to-have,79,0,69,,0
28,2024-01-28,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
28,2024-01-28,RVT-09,Rebite Estrutural de Convés,need-to-have,69,0,58,,0
29,2024-01-29,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
29,2024-01-29,RVT-09,Rebite Estrutural de Convés,need-to-have,58,0,53,,0
30,2024-01-30,NAV-18,Módulo de Navegação Inercial,must-have,0,57,54,NAV-18-PO002,0
30,2024-01-30,RVT-09,Rebite Estrutural de Convés,need-to-have,53,0,46,,92
31,2024-01-31,NAV-18,Módulo de Navegação Inercial,must-have,54,0,49,,0
31,2024-01-31,RVT-09,Rebite Estrutural de Convés,need-to-have,46,0,35,,0
32,2024-02-01,NAV-18,Módulo de Navegação Inercial,must-have,49,0,46,,0
32,2024-02-01,RVT-09,Rebite Estrutural de Convés,need-to-have,35,0,26,,0
33,2024-02-02,NAV-18,Módulo de Navegação Inercial,must-have,46,0,41,,0
33,2024-02-02,RVT-09,Rebite Estrutural de Convés,need-to-have,26,0,17,,0
34,2024-02-03,NAV-18,Módulo de Navegação Inercial,must-have,41,0,36,,55
34,2024-02-03,RVT-09,Rebite Estrutural de Convés,need-to-have,17,0,9,,0
35,2024-02-04,NAV-18,Módulo de Navegação Inercial,must-have,36,0,33,,0
35,2024-02-04,RVT-09,Rebite Estrutural de Convés,need-to-have,9,0,0,,0
36,2024-02-05,NAV-18,Módulo de Navegação Inercial,must-have,33,0,31,,0
36,2024-02-05,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
37,2024-02-06,NAV-18,Módulo de Navegação Inercial,must-have,31,0,29,,0
37,2024-02-06,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
38,2024-02-07,NAV-18,Módulo de Navegação Inercial,must-have,29,0,24,,0
38,2024-02-07,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
39,2024-02-08,NAV-18,Módulo de Navegação Inercial,must-have,24,0,20,,0
39,2024-02-08,RVT-09,Rebite Estrutural de Convés,need-to-have,0,92,89,RVT-09-PO003,0
40,2024-02-09,NAV-18,Módulo de Navegação Inercial,must-have,20,0,15,,0
40,2024-02-09,RVT-09,Rebite Estrutural de Convés,need-to-have,89,0,80,,0
41,2024-02-10,NAV-18,Módulo de Navegação Inercial,must-have,15,0,11,,0
41,2024-02-10,RVT-09,Rebite Estrutural de Convés,need-to-have,80,0,69,,0
42,2024-02-11,NAV-18,Módulo de Navegação Inercial,must-have,11,0,6,,0
42,2024-02-11,RVT-09,Rebite Estrutural de Convés,need-to-have,69,0,51,,0
43,2024-02-12,NAV-18,Módulo de Navegação Inercial,must-have,6,0,3,,0
43,2024-02-12,RVT-09,Rebite Estrutural de Convés,need-to-have,51,0,47,,86
44,2024-02-13,NAV-18,Módulo de Navegação Inercial,must-have,3,0,0,,0
44,2024-02-13,RVT-09,Rebite Estrutural de Convés,need-to-have,47,0,45,,0
45,2024-02-14,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
45,2024-02-14,RVT-09,Rebite Estrutural de Convés,need-to-have,45,0,36,,0
46,2024-02-15,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
46,2024-02-15,RVT-09,Rebite Estrutural de Convés,need-to-have,36,0,24,,0
47,2024-02-16,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
47,2024-02-16,RVT-09,Rebite Estrutural de Convés,need-to-have,24,0,11,,0
48,2024-02-17,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
48,2024-02-17,RVT-09,Rebite Estrutural de Convés,need-to-have,11,0,0,,0
49,2024-02-18,NAV-18,Módulo de Navegação Inercial,must-have,0,55,50,NAV-18-PO003,0
49,2024-02-18,RVT-09,Rebite Estrutural de Convés,need-to-have,0,86,82,RVT-09-PO004,0
50,2024-02-19,NAV-18,Módulo de Navegação Inercial,must-have,50,0,46,,0
50,2024-02-19,RVT-09,Rebite Estrutural de Convés,need-to-have,82,0,76,,0
51,2024-02-20,NAV-18,Módulo de Navegação Inercial,must-have,46,0,41,,0
51,2024-02-20,RVT-09,Rebite Estrutural de Convés,need-to-have,76,0,69,,0
52,2024-02-21,NAV-18,Módulo de Navegação Inercial,must-have,41,0,36,,49
52,2024-02-21,RVT-09,Rebite Estrutural de Convés,need-to-have,69,0,62,,0
53,2024-02-22,NAV-18,Módulo de Navegação Inercial,must-have,36,0,31,,0
53,2024-02-22,RVT-09,Rebite Estrutural de Convés,need-to-have,62,0,53,,0
54,2024-02-23,NAV-18,Módulo de Navegação Inercial,must-have,31,0,24,,0
54,2024-02-23,RVT-09,Rebite Estrutural de Convés,need-to-have,53,0,45,,83
55,2024-02-24,NAV-18,Módulo de Navegação Inercial,must-have,24,0,19,,0
55,2024-02-24,RVT-09,Rebite Estrutural de Convés,need-to-have,45,0,35,,0
56,2024-02-25,NAV-18,Módulo de Navegação Inercial,must-have,19,0,14,,0
56,2024-02-25,RVT-09,Rebite Estrutural de Convés,need-to-have,35,0,19,,0
57,2024-02-26,NAV-18,Módulo de Navegação Inercial,must-have,14,0,10,,0
57,2024-02-26,RVT-09,Rebite Estrutural de Convés,need-to-have,19,0,10,,0
58,2024-02-27,NAV-18,Módulo de Navegação Inercial,must-have,10,49,53,NAV-18-PO004,0
58,2024-02-27,RVT-09,Rebite Estrutural de Convés,need-to-have,10,0,2,,0
59,2024-02-28,NAV-18,Módulo de Navegação Inercial,must-have,53,0,48,,0
59,2024-02-28,RVT-09,Rebite Estrutural de Convés,need-to-have,2,0,0,,0
60,2024-02-29,NAV-18,Módulo de Navegação Inercial,must-have,48,0,43,,0
60,2024-02-29,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
61,2024-03-01,NAV-18,Módulo de Navegação Inercial,must-have,43,0,37,,0
61,2024-03-01,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
62,2024-03-02,NAV-18,Módulo de Navegação Inercial,must-have,37,0,33,,48
62,2024-03-02,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
63,2024-03-03,NAV-18,Módulo de Navegação Inercial,must-have,33,0,30,,0
63,2024-03-03,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
64,2024-03-04,NAV-18,Módulo de Navegação Inercial,must-have,30,0,25,,0
64,2024-03-04,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
65,2024-03-05,NAV-18,Módulo de Navegação Inercial,must-have,25,0,21,,0
65,2024-03-05,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
66,2024-03-06,NAV-18,Módulo de Navegação Inercial,must-have,21,0,16,,0
66,2024-03-06,RVT-09,Rebite Estrutural de Convés,need-to-have,0,83,74,RVT-09-PO005,0
67,2024-03-07,NAV-18,Módulo de Navegação Inercial,must-have,16,0,12,,0
67,2024-03-07,RVT-09,Rebite Estrutural de Convés,need-to-have,74,0,62,,0
68,2024-03-08,NAV-18,Módulo de Navegação Inercial,must-have,12,0,6,,0
68,2024-03-08,RVT-09,Rebite Estrutural de Convés,need-to-have,62,0,56,,0
69,2024-03-09,NAV-18,Módulo de Navegação Inercial,must-have,6,0,1,,0
69,2024-03-09,RVT-09,Rebite Estrutural de Convés,need-to-have,56,0,49,,77
70,2024-03-10,NAV-18,Módulo de Navegação Inercial,must-have,1,0,0,,0
70,2024-03-10,RVT-09,Rebite Estrutural de Convés,need-to-have,49,0,44,,0
71,2024-03-11,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
71,2024-03-11,RVT-09,Rebite Estrutural de Convés,need-to-have,44,0,35,,0
72,2024-03-12,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
72,2024-03-12,RVT-09,Rebite Estrutural de Convés,need-to-have,35,0,31,,0
73,2024-03-13,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
73,2024-03-13,RVT-09,Rebite Estrutural de Convés,need-to-have,31,0,22,,0
74,2024-03-14,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
74,2024-03-14,RVT-09,Rebite Estrutural de Convés,need-to-have,22,77,92,RVT-09-PO006,0
75,2024-03-15,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
75,2024-03-15,RVT-09,Rebite Estrutural de Convés,need-to-have,92,0,83,,0
76,2024-03-16,NAV-18,Módulo de Navegação Inercial,must-have,0,41,35,NAV-18-PO005,52
76,2024-03-16,RVT-09,Rebite Estrutural de Convés,need-to-have,83,0,76,,0
77,2024-03-17,NAV-18,Módulo de Navegação Inercial,must-have,35,0,31,,0
77,2024-03-17,RVT-09,Rebite Estrutural de Convés,need-to-have,76,0,67,,0
78,2024-03-18,NAV-18,Módulo de Navegação Inercial,must-have,31,0,27,,0
78,2024-03-18,RVT-09,Rebite Estrutural de Convés,need-to-have,67,0,54,,0
79,2024-03-19,NAV-18,Módulo de Navegação Inercial,must-have,27,0,22,,0
79,2024-03-19,RVT-09,Rebite Estrutural de Convés,need-to-have,54,0,45,,80
80,2024-03-20,NAV-18,Módulo de Navegação Inercial,must-have,22,0,17,,0
80,2024-03-20,RVT-09,Rebite Estrutural de Convés,need-to-have,45,0,39,,0
81,2024-03-21,NAV-18,Módulo de Navegação Inercial,must-have,17,0,13,,0
81,2024-03-21,RVT-09,Rebite Estrutural de Convés,need-to-have,39,0,33,,0
82,2024-03-22,NAV-18,Módulo de Navegação Inercial,must-have,13,0,7,,0
82,2024-03-22,RVT-09,Rebite Estrutural de Convés,need-to-have,33,0,26,,0
83,2024-03-23,NAV-18,Módulo de Navegação Inercial,must-have,7,0,0,,0
83,2024-03-23,RVT-09,Rebite Estrutural de Convés,need-to-have,26,0,22,,0
84,2024-03-24,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
84,2024-03-24,RVT-09,Rebite Estrutural de Convés,need-to-have,22,0,13,,0
85,2024-03-25,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
85,2024-03-25,RVT-09,Rebite Estrutural de Convés,need-to-have,13,0,1,,0
86,2024-03-26,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
86,2024-03-26,RVT-09,Rebite Estrutural de Convés,need-to-have,1,0,0,,0
87,2024-03-27,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
87,2024-03-27,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
88,2024-03-28,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
88,2024-03-28,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
89,2024-03-29,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
89,2024-03-29,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
90,2024-03-30,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
90,2024-03-30,RVT-09,Rebite Estrutural de Convés,need-to-have,0,80,69,RVT-09-PO007,0
91,2024-03-31,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
91,2024-03-31,RVT-09,Rebite Estrutural de Convés,need-to-have,69,0,61,,0
92,2024-04-01,NAV-18,Módulo de Navegação Inercial,must-have,0,52,48,NAV-18-PO006,0
92,2024-04-01,RVT-09,Rebite Estrutural de Convés,need-to-have,61,0,49,,94
93,2024-04-02,NAV-18,Módulo de Navegação Inercial,must-have,48,0,44,,0
93,2024-04-02,RVT-09,Rebite Estrutural de Convés,need-to-have,49,0,40,,0
94,2024-04-03,NAV-18,Módulo de Navegação Inercial,must-have,44,0,39,,0
94,2024-04-03,RVT-09,Rebite Estrutural de Convés,need-to-have,40,0,33,,0
95,2024-04-04,NAV-18,Módulo de Navegação Inercial,must-have,39,0,36,,57
95,2024-04-04,RVT-09,Rebite Estrutural de Convés,need-to-have,33,0,30,,0
96,2024-04-05,NAV-18,Módulo de Navegação Inercial,must-have,36,0,32,,0
96,2024-04-05,RVT-09,Rebite Estrutural de Convés,need-to-have,30,0,19,,0
97,2024-04-06,NAV-18,Módulo de Navegação Inercial,must-have,32,0,27,,0
97,2024-04-06,RVT-09,Rebite Estrutural de Convés,need-to-have,19,0,6,,0
98,2024-04-07,NAV-18,Módulo de Navegação Inercial,must-have,27,0,22,,0
98,2024-04-07,RVT-09,Rebite Estrutural de Convés,need-to-have,6,94,88,RVT-09-PO008,0
99,2024-04-08,NAV-18,Módulo de Navegação Inercial,must-have,22,0,18,,0
99,2024-04-08,RVT-09,Rebite Estrutural de Convés,need-to-have,88,0,80,,0
100,2024-04-09,NAV-18,Módulo de Navegação Inercial,must-have,18,0,13,,0
100,2024-04-09,RVT-09,Rebite Estrutural de Convés,need-to-have,80,0,67,,0
101,2024-04-10,NAV-18,Módulo de Navegação Inercial,must-have,13,0,12,,0
101,2024-04-10,RVT-09,Rebite Estrutural de Convés,need-to-have,67,0,62,,0
102,2024-04-11,NAV-18,Módulo de Navegação Inercial,must-have,12,0,10,,0
102,2024-04-11,RVT-09,Rebite Estrutural de Convés,need-to-have,62,0,54,,0
103,2024-04-12,NAV-18,Módulo de Navegação Inercial,must-have,10,0,6,,0
103,2024-04-12,RVT-09,Rebite Estrutural de Convés,need-to-have,54,0,43,,83
104,2024-04-13,NAV-18,Módulo de Navegação Inercial,must-have,6,0,0,,0
104,2024-04-13,RVT-09,Rebite Estrutural de Convés,need-to-have,43,0,37,,0
105,2024-04-14,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
105,2024-04-14,RVT-09,Rebite Estrutural de Convés,need-to-have,37,0,23,,0
106,2024-04-15,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
106,2024-04-15,RVT-09,Rebite Estrutural de Convés,need-to-have,23,0,18,,0
107,2024-04-16,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
107,2024-04-16,RVT-09,Rebite Estrutural de Convés,need-to-have,18,0,9,,0
108,2024-04-17,NAV-18,Módulo de Navegação Inercial,must-have,0,46,42,NAV-18-PO007,0
108,2024-04-17,RVT-09,Rebite Estrutural de Convés,need-to-have,9,0,2,,0
109,2024-04-18,NAV-18,Módulo de Navegação Inercial,must-have,42,0,38,,0
109,2024-04-18,RVT-09,Rebite Estrutural de Convés,need-to-have,2,0,0,,0
110,2024-04-19,NAV-18,Módulo de Navegação Inercial,must-have,38,0,33,,48
110,2024-04-19,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
111,2024-04-20,NAV-18,Módulo de Navegação Inercial,must-have,33,0,30,,0
111,2024-04-20,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
112,2024-04-21,NAV-18,Módulo de Navegação Inercial,must-have,30,0,25,,0
112,2024-04-21,RVT-09,Rebite Estrutural de Convés,need-to-have,0,83,71,RVT-09-PO009,0
113,2024-04-22,NAV-18,Módulo de Navegação Inercial,must-have,25,0,21,,0
113,2024-04-22,RVT-09,Rebite Estrutural de Convés,need-to-have,71,0,60,,0
114,2024-04-23,NAV-18,Módulo de Navegação Inercial,must-have,21,0,17,,0
114,2024-04-23,RVT-09,Rebite Estrutural de Convés,need-to-have,60,0,48,,84
115,2024-04-24,NAV-18,Módulo de Navegação Inercial,must-have,17,0,12,,0
115,2024-04-24,RVT-09,Rebite Estrutural de Convés,need-to-have,48,0,36,,0
116,2024-04-25,NAV-18,Módulo de Navegação Inercial,must-have,12,0,8,,0
116,2024-04-25,RVT-09,Rebite Estrutural de Convés,need-to-have,36,0,27,,0
117,2024-04-26,NAV-18,Módulo de Navegação Inercial,must-have,8,0,4,,0
117,2024-04-26,RVT-09,Rebite Estrutural de Convés,need-to-have,27,0,17,,0
118,2024-04-27,NAV-18,Módulo de Navegação Inercial,must-have,4,0,0,,0
118,2024-04-27,RVT-09,Rebite Estrutural de Convés,need-to-have,17,0,5,,0
119,2024-04-28,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
119,2024-04-28,RVT-09,Rebite Estrutural de Convés,need-to-have,5,0,0,,0
120,2024-04-29,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
120,2024-04-29,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
121,2024-04-30,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
121,2024-04-30,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
122,2024-05-01,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
122,2024-05-01,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
123,2024-05-02,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
123,2024-05-02,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
124,2024-05-03,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
124,2024-05-03,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
125,2024-05-04,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
125,2024-05-04,RVT-09,Rebite Estrutural de Convés,need-to-have,0,84,69,RVT-09-PO010,0
126,2024-05-05,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
126,2024-05-05,RVT-09,Rebite Estrutural de Convés,need-to-have,69,0,62,,0
127,2024-05-06,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
127,2024-05-06,RVT-09,Rebite Estrutural de Convés,need-to-have,62,0,56,,0
128,2024-05-07,NAV-18,Módulo de Navegação Inercial,must-have,0,43,39,NAV-18-PO008,0
128,2024-05-07,RVT-09,Rebite Estrutural de Convés,need-to-have,56,0,45,,84
129,2024-05-08,NAV-18,Módulo de Navegação Inercial,must-have,39,0,34,,53
129,2024-05-08,RVT-09,Rebite Estrutural de Convés,need-to-have,45,0,36,,0
130,2024-05-09,NAV-18,Módulo de Navegação Inercial,must-have,34,0,29,,0
130,2024-05-09,RVT-09,Rebite Estrutural de Convés,need-to-have,36,0,29,,0
131,2024-05-10,NAV-18,Módulo de Navegação Inercial,must-have,29,0,25,,0
131,2024-05-10,RVT-09,Rebite Estrutural de Convés,need-to-have,29,0,18,,0
132,2024-05-11,NAV-18,Módulo de Navegação Inercial,must-have,25,0,20,,0
132,2024-05-11,RVT-09,Rebite Estrutural de Convés,need-to-have,18,0,17,,0
133,2024-05-12,NAV-18,Módulo de Navegação Inercial,must-have,20,0,15,,0
133,2024-05-12,RVT-09,Rebite Estrutural de Convés,need-to-have,17,0,7,,0
134,2024-05-13,NAV-18,Módulo de Navegação Inercial,must-have,15,0,8,,0
134,2024-05-13,RVT-09,Rebite Estrutural de Convés,need-to-have,7,0,0,,0
135,2024-05-14,NAV-18,Módulo de Navegação Inercial,must-have,8,0,3,,0
135,2024-05-14,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
136,2024-05-15,NAV-18,Módulo de Navegação Inercial,must-have,3,0,1,,0
136,2024-05-15,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
137,2024-05-16,NAV-18,Módulo de Navegação Inercial,must-have,1,0,0,,0
137,2024-05-16,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
138,2024-05-17,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
138,2024-05-17,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
139,2024-05-18,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
139,2024-05-18,RVT-09,Rebite Estrutural de Convés,need-to-have,0,84,75,RVT-09-PO011,0
140,2024-05-19,NAV-18,Módulo de Navegação Inercial,must-have,0,53,48,NAV-18-PO009,0
140,2024-05-19,RVT-09,Rebite Estrutural de Convés,need-to-have,75,0,67,,0
141,2024-05-20,NAV-18,Módulo de Navegação Inercial,must-have,48,0,43,,0
141,2024-05-20,RVT-09,Rebite Estrutural de Convés,need-to-have,67,0,57,,0
142,2024-05-21,NAV-18,Módulo de Navegação Inercial,must-have,43,0,39,,0
142,2024-05-21,RVT-09,Rebite Estrutural de Convés,need-to-have,57,0,48,,88
143,2024-05-22,NAV-18,Módulo de Navegação Inercial,must-have,39,0,36,,54
143,2024-05-22,RVT-09,Rebite Estrutural de Convés,need-to-have,48,0,38,,0
144,2024-05-23,NAV-18,Módulo de Navegação Inercial,must-have,36,0,30,,0
144,2024-05-23,RVT-09,Rebite Estrutural de Convés,need-to-have,38,0,34,,0
145,2024-05-24,NAV-18,Módulo de Navegação Inercial,must-have,30,0,28,,0
145,2024-05-24,RVT-09,Rebite Estrutural de Convés,need-to-have,34,0,26,,0
146,2024-05-25,NAV-18,Módulo de Navegação Inercial,must-have,28,0,23,,0
146,2024-05-25,RVT-09,Rebite Estrutural de Convés,need-to-have,26,0,17,,0
147,2024-05-26,NAV-18,Módulo de Navegação Inercial,must-have,23,0,18,,0
147,2024-05-26,RVT-09,Rebite Estrutural de Convés,need-to-have,17,0,7,,0
148,2024-05-27,NAV-18,Módulo de Navegação Inercial,must-have,18,0,12,,0
148,2024-05-27,RVT-09,Rebite Estrutural de Convés,need-to-have,7,0,0,,0
149,2024-05-28,NAV-18,Módulo de Navegação Inercial,must-have,12,0,7,,0
149,2024-05-28,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
150,2024-05-29,NAV-18,Módulo de Navegação Inercial,must-have,7,0,5,,0
150,2024-05-29,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
151,2024-05-30,NAV-18,Módulo de Navegação Inercial,must-have,5,0,1,,0
151,2024-05-30,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
152,2024-05-31,NAV-18,Módulo de Navegação Inercial,must-have,1,0,0,,0
152,2024-05-31,RVT-09,Rebite Estrutural de Convés,need-to-have,0,0,0,,0
153,2024-06-01,NAV-18,Módulo de Navegação Inercial,must-have,0,0,0,,0
153,2024-06-01,RVT-09,Rebite Estrutural de Convés,need-to-have,0,79,68,RVT-09-PO012,0
154,2024-06-02,NAV-18,Módulo de Navegação Inercial,must-have,0,49,44,NAV-18-PO010,0
154,2024-06-02,RVT-09,Rebite Estrutural de Convés,need-to-have,68,0,58,,0
155,2024-06-03,NAV-18,Módulo de Navegação Inercial,must-have,44,0,38,,0
155,2024-06-03,RVT-09,Rebite Estrutural de Convés,need-to-have,58,0,43,,89
156,2024-06-04,NAV-18,Módulo de Navegação Inercial,must-have,38,0,33,,54
156,2024-06-04,RVT-09,Rebite Estrutural de Convés,need-to-have,43,0,36,,0
157,2024-06-05,NAV-18,Módulo de Navegação Inercial,must-have,33,0,30,,0
157,2024-06-05,RVT-09,Rebite Estrutural de Convés,need-to-have,36,0,25,,0
158,2024-06-06,NAV-18,Módulo de Navegação Inercial,must-have,30,0,27,,0
158,2024-06-06,RVT-09,Rebite Estrutural de Convés,need-to-have,25,0,13,,0
159,2024-06-07,NAV-18,Módulo de Navegação Inercial,must-have,27,0,23,,0
159,2024-06-07,RVT-09,Rebite Estrutural de Convés,need-to-have,13,0,3,,0
