day,date,sku,item_name,criticality,opening_stock,receipts_qty,closing_stock,po_ids_received,order_placed_qty
43,2024-02-12,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
43,2024-02-12,FUS-12,Fusível Fotônico de Painel,need-to-have,7,0,2,,0
44,2024-02-13,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
44,2024-02-13,FUS-12,Fusível Fotônico de Painel,need-to-have,2,0,0,,0
45,2024-02-14,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
45,2024-02-14,FUS-12,Fusível Fotônico de Painel,need-to-have,0,65,61,FUS-12-PO004,0
46,2024-02-15,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
46,2024-02-15,FUS-12,Fusível Fotônico de Painel,need-to-have,61,0,52,,0
47,2024-02-16,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
47,2024-02-16,FUS-12,Fusível Fotônico de Painel,need-to-have,52,0,47,,0
48,2024-02-17,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
48,2024-02-17,FUS-12,Fusível Fotônico de Painel,need-to-have,47,0,38,,0
49,2024-02-18,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
49,2024-02-18,FUS-12,Fusível Fotônico de Painel,need-to-have,38,0,32,,0
50,2024-02-19,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
50,2024-02-19,FUS-12,Fusível Fotônico de Painel,need-to-have,32,0,24,,69
51,2024-02-20,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
51,2024-02-20,FUS-12,Fusível Fotônico de Painel,need-to-have,24,0,16,,0
52,2024-02-21,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,69,64,BMB-31-PO003,0
52,2024-02-21,FUS-12,Fusível Fotônico de Painel,need-to-have,16,0,9,,0
53,2024-02-22,BMB-31,Bomba Auxiliar de Refrigeração,must-have,64,0,57,,0
53,2024-02-22,FUS-12,Fusível Fotônico de Painel,need-to-have,9,0,0,,0
54,2024-02-23,BMB-31,Bomba Auxiliar de Refrigeração,must-have,57,0,54,,0
54,2024-02-23,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
55,2024-02-24,BMB-31,Bomba Auxiliar de Refrigeração,must-have,54,0,46,,68
55,2024-02-24,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
56,2024-02-25,BMB-31,Bomba Auxiliar de Refrigeração,must-have,46,0,41,,0
56,2024-02-25,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
57,2024-02-26,BMB-31,Bomba Auxiliar de Refrigeração,must-have,41,0,37,,0
57,2024-02-26,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
58,2024-02-27,BMB-31,Bomba Auxiliar de Refrigeração,must-have,37,0,31,,0
58,2024-02-27,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
59,2024-02-28,BMB-31,Bomba Auxiliar de Refrigeração,must-have,31,0,24,,0
59,2024-02-28,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
60,2024-02-29,BMB-31,Bomba Auxiliar de Refrigeração,must-have,24,0,18,,0
60,2024-02-29,FUS-12,Fusível Fotônico de Painel,need-to-have,0,69,64,FUS-12-PO005,0
61,2024-03-01,BMB-31,Bomba Auxiliar de Refrigeração,must-have,18,0,13,,0
61,2024-03-01,FUS-12,Fusível Fotônico de Painel,need-to-have,64,0,55,,0
62,2024-03-02,BMB-31,Bomba Auxiliar de Refrigeração,must-have,13,0,6,,0
62,2024-03-02,FUS-12,Fusível Fotônico de Painel,need-to-have,55,0,51,,0
63,2024-03-03,BMB-31,Bomba Auxiliar de Refrigeração,must-have,6,0,2,,0
63,2024-03-03,FUS-12,Fusível Fotônico de Painel,need-to-have,51,0,45,,0
64,2024-03-04,BMB-31,Bomba Auxiliar de Refrigeração,must-have,2,0,0,,0
64,2024-03-04,FUS-12,Fusível Fotônico de Painel,need-to-have,45,0,42,,0
65,2024-03-05,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
65,2024-03-05,FUS-12,Fusível Fotônico de Painel,need-to-have,42,0,36,,0
66,2024-03-06,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
66,2024-03-06,FUS-12,Fusível Fotônico de Painel,need-to-have,36,0,26,,65
67,2024-03-07,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
67,2024-03-07,FUS-12,Fusível Fotônico de Painel,need-to-have,26,0,16,,0
68,2024-03-08,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
68,2024-03-08,FUS-12,Fusível Fotônico de Painel,need-to-have,16,0,11,,0
69,2024-03-09,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,61,54,BMB-31-PO004,0
69,2024-03-09,FUS-12,Fusível Fotônico de Painel,need-to-have,11,0,5,,0
70,2024-03-10,BMB-31,Bomba Auxiliar de Refrigeração,must-have,54,0,51,,0
70,2024-03-10,FUS-12,Fusível Fotônico de Painel,need-to-have,5,0,1,,0
71,2024-03-11,BMB-31,Bomba Auxiliar de Refrigeração,must-have,51,0,47,,72
71,2024-03-11,FUS-12,Fusível Fotônico de Painel,need-to-have,1,0,0,,0
72,2024-03-12,BMB-31,Bomba Auxiliar de Refrigeração,must-have,47,0,40,,0
72,2024-03-12,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
73,2024-03-13,BMB-31,Bomba Auxiliar de Refrigeração,must-have,40,0,38,,0
73,2024-03-13,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
74,2024-03-14,BMB-31,Bomba Auxiliar de Refrigeração,must-have,38,0,32,,0
74,2024-03-14,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
75,2024-03-15,BMB-31,Bomba Auxiliar de Refrigeração,must-have,32,0,28,,0
75,2024-03-15,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
76,2024-03-16,BMB-31,Bomba Auxiliar de Refrigeração,must-have,28,0,21,,0
76,2024-03-16,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
77,2024-03-17,BMB-31,Bomba Auxiliar de Refrigeração,must-have,21,0,15,,0
77,2024-03-17,FUS-12,Fusível Fotônico de Painel,need-to-have,0,65,56,FUS-12-PO006,0
78,2024-03-18,BMB-31,Bomba Auxiliar de Refrigeração,must-have,15,0,6,,0
78,2024-03-18,FUS-12,Fusível Fotônico de Painel,need-to-have,56,0,46,,0
79,2024-03-19,BMB-31,Bomba Auxiliar de Refrigeração,must-have,6,0,2,,0
79,2024-03-19,FUS-12,Fusível Fotônico de Painel,need-to-have,46,0,40,,0
80,2024-03-20,BMB-31,Bomba Auxiliar de Refrigeração,must-have,2,72,66,BMB-31-PO005,0
80,2024-03-20,FUS-12,Fusível Fotônico de Painel,need-to-have,40,0,31,,0
81,2024-03-21,BMB-31,Bomba Auxiliar de Refrigeração,must-have,66,0,61,,0
81,2024-03-21,FUS-12,Fusível Fotônico de Painel,need-to-have,31,0,21,,57
82,2024-03-22,BMB-31,Bomba Auxiliar de Refrigeração,must-have,61,0,53,,0
82,2024-03-22,FUS-12,Fusível Fotônico de Painel,need-to-have,21,0,14,,0
83,2024-03-23,BMB-31,Bomba Auxiliar de Refrigeração,must-have,53,0,46,,64
83,2024-03-23,FUS-12,Fusível Fotônico de Painel,need-to-have,14,0,5,,0
84,2024-03-24,BMB-31,Bomba Auxiliar de Refrigeração,must-have,46,0,42,,0
84,2024-03-24,FUS-12,Fusível Fotônico de Painel,need-to-have,5,0,0,,0
85,2024-03-25,BMB-31,Bomba Auxiliar de Refrigeração,must-have,42,0,36,,0
85,2024-03-25,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
86,2024-03-26,BMB-31,Bomba Auxiliar de Refrigeração,must-have,36,0,30,,0
86,2024-03-26,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
87,2024-03-27,BMB-31,Bomba Auxiliar de Refrigeração,must-have,30,0,23,,0
87,2024-03-27,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
88,2024-03-28,BMB-31,Bomba Auxiliar de Refrigeração,must-have,23,0,21,,0
88,2024-03-28,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
89,2024-03-29,BMB-31,Bomba Auxiliar de Refrigeração,must-have,21,0,18,,0
89,2024-03-29,FUS-12,Fusível Fotônico de Painel,need-to-have,0,57,52,FUS-12-PO007,0
90,2024-03-30,BMB-31,Bomba Auxiliar de Refrigeração,must-have,18,0,11,,0
90,2024-03-30,FUS-12,Fusível Fotônico de Painel,need-to-have,52,0,45,,0
91,2024-03-31,BMB-31,Bomba Auxiliar de Refrigeração,must-have,11,0,5,,0
91,2024-03-31,FUS-12,Fusível Fotônico de Painel,need-to-have,45,0,38,,0
92,2024-04-01,BMB-31,Bomba Auxiliar de Refrigeração,must-have,5,0,0,,0
92,2024-04-01,FUS-12,Fusível Fotônico de Painel,need-to-have,38,0,29,,61
93,2024-04-02,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
93,2024-04-02,FUS-12,Fusível Fotônico de Painel,need-to-have,29,0,24,,0
94,2024-04-03,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
94,2024-04-03,FUS-12,Fusível Fotônico de Painel,need-to-have,24,0,19,,0
95,2024-04-04,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
95,2024-04-04,FUS-12,Fusível Fotônico de Painel,need-to-have,19,0,13,,0
96,2024-04-05,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
96,2024-04-05,FUS-12,Fusível Fotônico de Painel,need-to-have,13,0,6,,0
97,2024-04-06,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
97,2024-04-06,FUS-12,Fusível Fotônico de Painel,need-to-have,6,58,57,FUS-12-PO008,0
98,2024-04-07,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
98,2024-04-07,FUS-12,Fusível Fotônico de Painel,need-to-have,57,0,46,,0
99,2024-04-08,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
99,2024-04-08,FUS-12,Fusível Fotônico de Painel,need-to-have,46,0,43,,0
100,2024-04-09,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,64,58,BMB-31-PO006,0
100,2024-04-09,FUS-12,Fusível Fotônico de Painel,need-to-have,43,0,37,,0
101,2024-04-10,BMB-31,Bomba Auxiliar de Refrigeração,must-have,58,0,52,,0
101,2024-04-10,FUS-12,Fusível Fotônico de Painel,need-to-have,37,0,28,,69
102,2024-04-11,BMB-31,Bomba Auxiliar de Refrigeração,must-have,52,0,46,,76
102,2024-04-11,FUS-12,Fusível Fotônico de Painel,need-to-have,28,0,20,,0
103,2024-04-12,BMB-31,Bomba Auxiliar de Refrigeração,must-have,46,0,40,,0
103,2024-04-12,FUS-12,Fusível Fotônico de Painel,need-to-have,20,0,13,,0
104,2024-04-13,BMB-31,Bomba Auxiliar de Refrigeração,must-have,40,0,35,,0
104,2024-04-13,FUS-12,Fusível Fotônico de Painel,need-to-have,13,0,2,,0
105,2024-04-14,BMB-31,Bomba Auxiliar de Refrigeração,must-have,35,0,30,,0
105,2024-04-14,FUS-12,Fusível Fotônico de Painel,need-to-have,2,0,0,,0
106,2024-04-15,BMB-31,Bomba Auxiliar de Refrigeração,must-have,30,0,24,,0
106,2024-04-15,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
107,2024-04-16,BMB-31,Bomba Auxiliar de Refrigeração,must-have,24,0,19,,0
107,2024-04-16,FUS-12,Fusível Fotônico de Painel,need-to-have,0,69,64,FUS-12-PO009,0
108,2024-04-17,BMB-31,Bomba Auxiliar de Refrigeração,must-have,19,0,14,,0
108,2024-04-17,FUS-12,Fusível Fotônico de Painel,need-to-have,64,0,56,,0
109,2024-04-18,BMB-31,Bomba Auxiliar de Refrigeração,must-have,14,0,10,,0
109,2024-04-18,FUS-12,Fusível Fotônico de Painel,need-to-have,56,0,48,,0
110,2024-04-19,BMB-31,Bomba Auxiliar de Refrigeração,must-have,10,0,4,,0
110,2024-04-19,FUS-12,Fusível Fotônico de Painel,need-to-have,48,0,46,,0
111,2024-04-20,BMB-31,Bomba Auxiliar de Refrigeração,must-have,4,0,0,,0
111,2024-04-20,FUS-12,Fusível Fotônico de Painel,need-to-have,46,0,38,,0
112,2024-04-21,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
112,2024-04-21,FUS-12,Fusível Fotônico de Painel,need-to-have,38,0,32,,0
113,2024-04-22,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
113,2024-04-22,FUS-12,Fusível Fotônico de Painel,need-to-have,32,0,31,,0
114,2024-04-23,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
114,2024-04-23,FUS-12,Fusível Fotônico de Painel,need-to-have,31,0,28,,59
115,2024-04-24,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
115,2024-04-24,FUS-12,Fusível Fotônico de Painel,need-to-have,28,0,24,,0
116,2024-04-25,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
116,2024-04-25,FUS-12,Fusível Fotônico de Painel,need-to-have,24,0,19,,0
117,2024-04-26,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
117,2024-04-26,FUS-12,Fusível Fotônico de Painel,need-to-have,19,0,15,,0
118,2024-04-27,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
118,2024-04-27,FUS-12,Fusível Fotônico de Painel,need-to-have,15,0,4,,0
119,2024-04-28,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
119,2024-04-28,FUS-12,Fusível Fotônico de Painel,need-to-have,4,0,1,,0
120,2024-04-29,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
120,2024-04-29,FUS-12,Fusível Fotônico de Painel,need-to-have,1,0,0,,0
121,2024-04-30,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,76,66,BMB-31-PO007,0
121,2024-04-30,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
122,2024-05-01,BMB-31,Bomba Auxiliar de Refrigeração,must-have,66,0,62,,0
122,2024-05-01,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
123,2024-05-02,BMB-31,Bomba Auxiliar de Refrigeração,must-have,62,0,54,,0
123,2024-05-02,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
124,2024-05-03,BMB-31,Bomba Auxiliar de Refrigeração,must-have,54,0,48,,76
124,2024-05-03,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
125,2024-05-04,BMB-31,Bomba Auxiliar de Refrigeração,must-have,48,0,43,,0
125,2024-05-04,FUS-12,Fusível Fotônico de Painel,need-to-have,0,50,38,FUS-12-PO010,0
126,2024-05-05,BMB-31,Bomba Auxiliar de Refrigeração,must-have,43,0,39,,0
126,2024-05-05,FUS-12,Fusível Fotônico de Painel,need-to-have,38,0,31,,0
127,2024-05-06,BMB-31,Bomba Auxiliar de Refrigeração,must-have,39,0,33,,0
127,2024-05-06,FUS-12,Fusível Fotônico de Painel,need-to-have,31,0,25,,64
128,2024-05-07,BMB-31,Bomba Auxiliar de Refrigeração,must-have,33,0,28,,0
128,2024-05-07,FUS-12,Fusível Fotônico de Painel,need-to-have,25,0,16,,0
129,2024-05-08,BMB-31,Bomba Auxiliar de Refrigeração,must-have,28,0,24,,0
129,2024-05-08,FUS-12,Fusível Fotônico de Painel,need-to-have,16,0,9,,0
130,2024-05-09,BMB-31,Bomba Auxiliar de Refrigeração,must-have,24,0,17,,0
130,2024-05-09,FUS-12,Fusível Fotônico de Painel,need-to-have,9,0,4,,0
131,2024-05-10,BMB-31,Bomba Auxiliar de Refrigeração,must-have,17,0,13,,0
131,2024-05-10,FUS-12,Fusível Fotônico de Painel,need-to-have,4,0,0,,0
132,2024-05-11,BMB-31,Bomba Auxiliar de Refrigeração,must-have,13,0,6,,0
132,2024-05-11,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
133,2024-05-12,BMB-31,Bomba Auxiliar de Refrigeração,must-have,6,0,0,,0
133,2024-05-12,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
134,2024-05-13,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
134,2024-05-13,FUS-12,Fusível Fotônico de Painel,need-to-have,0,64,59,FUS-12-PO011,0
135,2024-05-14,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
135,2024-05-14,FUS-12,Fusível Fotônico de Painel,need-to-have,59,0,54,,0
136,2024-05-15,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,0,0,,0
136,2024-05-15,FUS-12,Fusível Fotônico de Painel,need-to-have,54,0,44,,0
137,2024-05-16,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,76,70,BMB-31-PO008,0
137,2024-05-16,FUS-12,Fusível Fotônico de Painel,need-to-have,44,0,35,,0
138,2024-05-17,BMB-31,Bomba Auxiliar de Refrigeração,must-have,70,0,64,,0
138,2024-05-17,FUS-12,Fusível Fotônico de Painel,need-to-have,35,0,27,,61
139,2024-05-18,BMB-31,Bomba Auxiliar de Refrigeração,must-have,64,0,56,,0
139,2024-05-18,FUS-12,Fusível Fotônico de Painel,need-to-have,27,0,23,,0
140,2024-05-19,BMB-31,Bomba Auxiliar de Refrigeração,must-have,56,0,49,,78
140,2024-05-19,FUS-12,Fusível Fotônico de Painel,need-to-have,23,0,15,,0
141,2024-05-20,BMB-31,Bomba Auxiliar de Refrigeração,must-have,49,0,46,,0
141,2024-05-20,FUS-12,Fusível Fotônico de Painel,need-to-have,15,0,4,,0
142,2024-05-21,BMB-31,Bomba Auxiliar de Refrigeração,must-have,46,0,38,,0
142,2024-05-21,FUS-12,Fusível Fotônico de Painel,need-to-have,4,0,0,,0
143,2024-05-22,BMB-31,Bomba Auxiliar de Refrigeração,must-have,38,0,31,,0
143,2024-05-22,FUS-12,Fusível Fotônico de Painel,need-to-have,0,49,43,FUS-12-PO012,0
144,2024-05-23,BMB-31,Bomba Auxiliar de Refrigeração,must-have,31,0,27,,0
144,2024-05-23,FUS-12,Fusível Fotônico de Painel,need-to-have,43,0,34,,0
145,2024-05-24,BMB-31,Bomba Auxiliar de Refrigeração,must-have,27,0,20,,0
145,2024-05-24,FUS-12,Fusível Fotônico de Painel,need-to-have,34,0,27,,63
146,2024-05-25,BMB-31,Bomba Auxiliar de Refrigeração,must-have,20,0,13,,0
146,2024-05-25,FUS-12,Fusível Fotônico de Painel,need-to-have,27,0,22,,0
147,2024-05-26,BMB-31,Bomba Auxiliar de Refrigeração,must-have,13,0,10,,0
147,2024-05-26,FUS-12,Fusível Fotônico de Painel,need-to-have,22,0,16,,0
148,2024-05-27,BMB-31,Bomba Auxiliar de Refrigeração,must-have,10,0,7,,0
148,2024-05-27,FUS-12,Fusível Fotônico de Painel,need-to-have,16,0,11,,0
149,2024-05-28,BMB-31,Bomba Auxiliar de Refrigeração,must-have,7,0,0,,0
149,2024-05-28,FUS-12,Fusível Fotônico de Painel,need-to-have,11,0,7,,0
150,2024-05-29,BMB-31,Bomba Auxiliar de Refrigeração,must-have,0,78,72,BMB-31-PO009,0
150,2024-05-29,FUS-12,Fusível Fotônico de Painel,need-to-have,7,0,2,,0
151,2024-05-30,BMB-31,Bomba Auxiliar de Refrigeração,must-have,72,0,66,,0
151,2024-05-30,FUS-12,Fusível Fotônico de Painel,need-to-have,2,0,0,,0
152,2024-05-31,BMB-31,Bomba Auxiliar de Refrigeração,must-have,66,0,63,,0
152,2024-05-31,FUS-12,Fusível Fotônico de Painel,need-to-have,0,0,0,,0
