day,date,sku,item_name,criticality,opening_stock,receipts_qty,closing_stock,po_ids_received,order_placed_qty
11,2024-01-11,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
12,2024-01-12,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
12,2024-01-12,LUM-02,Luminária Náutica de Convés,need-to-have,0,41,37,LUM-02-PO001,0
13,2024-01-13,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,80,76,ETH-01-PO001,0
13,2024-01-13,LUM-02,Luminária Náutica de Convés,need-to-have,37,0,33,,0
14,2024-01-14,ETH-01,Éter Hidráulico Grau Abissal,must-have,76,0,70,,0
14,2024-01-14,LUM-02,Luminária Náutica de Convés,need-to-have,33,0,32,,0
15,2024-01-15,ETH-01,Éter Hidráulico Grau Abissal,must-have,70,0,63,,0
15,2024-01-15,LUM-02,Luminária Náutica de Convés,need-to-have,32,0,29,,0
16,2024-01-16,ETH-01,Éter Hidráulico Grau Abissal,must-have,63,0,54,,0
16,2024-01-16,LUM-02,Luminária Náutica de Convés,need-to-have,29,0,22,,38
17,2024-01-17,ETH-01,Éter Hidráulico Grau Abissal,must-have,54,0,46,,0
17,2024-01-17,LUM-02,Luminária Náutica de Convés,need-to-have,22,0,19,,0
18,2024-01-18,ETH-01,Éter Hidráulico Grau Abissal,must-have,46,0,36,,73
18,2024-01-18,LUM-02,Luminária Náutica de Convés,need-to-have,19,0,16,,0
19,2024-01-19,ETH-01,Éter Hidráulico Grau Abissal,must-have,36,0,28,,0
19,2024-01-19,LUM-02,Luminária Náutica de Convés,need-to-have,16,0,14,,0
20,2024-01-20,ETH-01,Éter Hidráulico Grau Abissal,must-have,28,0,21,,0
20,2024-01-20,LUM-02,Luminária Náutica de Convés,need-to-have,14,0,9,,0
21,2024-01-21,ETH-01,Éter Hidráulico Grau Abissal,must-have,21,0,14,,0
21,2024-01-21,LUM-02,Luminária Náutica de Convés,need-to-have,9,0,7,,0
22,2024-01-22,ETH-01,Éter Hidráulico Grau Abissal,must-have,14,0,6,,0
22,2024-01-22,LUM-02,Luminária Náutica de Convés,need-to-have,7,0,2,,0
23,2024-01-23,ETH-01,Éter Hidráulico Grau Abissal,must-have,6,0,0,,0
23,2024-01-23,LUM-02,Luminária Náutica de Convés,need-to-have,2,0,0,,0
24,2024-01-24,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
24,2024-01-24,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
25,2024-01-25,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,66,61,ETH-01-PO002,0
25,2024-01-25,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
26,2024-01-26,ETH-01,Éter Hidráulico Grau Abissal,must-have,61,0,54,,0
26,2024-01-26,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
27,2024-01-27,ETH-01,Éter Hidráulico Grau Abissal,must-have,54,0,48,,0
27,2024-01-27,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
28,2024-01-28,ETH-01,Éter Hidráulico Grau Abissal,must-have,48,0,39,,86
28,2024-01-28,LUM-02,Luminária Náutica de Convés,need-to-have,0,38,34,LUM-02-PO002,0
29,2024-01-29,ETH-01,Éter Hidráulico Grau Abissal,must-have,39,0,33,,0
29,2024-01-29,LUM-02,Luminária Náutica de Convés,need-to-have,34,0,30,,0
30,2024-01-30,ETH-01,Éter Hidráulico Grau Abissal,must-have,33,0,23,,0
30,2024-01-30,LUM-02,Luminária Náutica de Convés,need-to-have,30,0,29,,0
31,2024-01-31,ETH-01,Éter Hidráulico Grau Abissal,must-have,23,0,11,,0
31,2024-01-31,LUM-02,Luminária Náutica de Convés,need-to-have,29,0,26,,41
32,2024-02-01,ETH-01,Éter Hidráulico Grau Abissal,must-have,11,0,1,,0
32,2024-02-01,LUM-02,Luminária Náutica de Convés,need-to-have,26,0,24,,0
33,2024-02-02,ETH-01,Éter Hidráulico Grau Abissal,must-have,1,0,0,,0
33,2024-02-02,LUM-02,Luminária Náutica de Convés,need-to-have,24,0,18,,0
34,2024-02-03,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
34,2024-02-03,LUM-02,Luminária Náutica de Convés,need-to-have,18,0,16,,0
35,2024-02-04,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
35,2024-02-04,LUM-02,Luminária Náutica de Convés,need-to-have,16,0,12,,0
36,2024-02-05,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,86,81,ETH-01-PO003,0
36,2024-02-05,LUM-02,Luminária Náutica de Convés,need-to-have,12,0,7,,0
37,2024-02-06,ETH-01,Éter Hidráulico Grau Abissal,must-have,81,0,71,,0
37,2024-02-06,LUM-02,Luminária Náutica de Convés,need-to-have,7,0,3,,0
38,2024-02-07,ETH-01,Éter Hidráulico Grau Abissal,must-have,71,0,60,,0
38,2024-02-07,LUM-02,Luminária Náutica de Convés,need-to-have,3,0,0,,0
39,2024-02-08,ETH-01,Éter Hidráulico Grau Abissal,must-have,60,0,50,,0
39,2024-02-08,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
40,2024-02-09,ETH-01,Éter Hidráulico Grau Abissal,must-have,50,0,40,,86
40,2024-02-09,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
41,2024-02-10,ETH-01,Éter Hidráulico Grau Abissal,must-have,40,0,29,,0
41,2024-02-10,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
42,2024-02-11,ETH-01,Éter Hidráulico Grau Abissal,must-have,29,0,19,,0
42,2024-02-11,LUM-02,Luminária Náutica de Convés,need-to-have,0,35,31,LUM-02-PO003,0
43,2024-02-12,ETH-01,Éter Hidráulico Grau Abissal,must-have,19,0,9,,0
43,2024-02-12,LUM-02,Luminária Náutica de Convés,need-to-have,31,0,30,,0
44,2024-02-13,ETH-01,Éter Hidráulico Grau Abissal,must-have,9,0,5,,0
44,2024-02-13,LUM-02,Luminária Náutica de Convés,need-to-have,30,0,28,,0
45,2024-02-14,ETH-01,Éter Hidráulico Grau Abissal,must-have,5,0,0,,0
45,2024-02-14,LUM-02,Luminária Náutica de Convés,need-to-have,28,0,26,,43
46,2024-02-15,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
46,2024-02-15,LUM-02,Luminária Náutica de Convés,need-to-have,26,0,22,,0
47,2024-02-16,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
47,2024-02-16,LUM-02,Luminária Náutica de Convés,need-to-have,22,0,16,,0
48,2024-02-17,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
48,2024-02-17,LUM-02,Luminária Náutica de Convés,need-to-have,16,0,12,,0
49,2024-02-18,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
49,2024-02-18,LUM-02,Luminária Náutica de Convés,need-to-have,12,0,5,,0
50,2024-02-19,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,86,77,ETH-01-PO004,0
50,2024-02-19,LUM-02,Luminária Náutica de Convés,need-to-have,5,0,2,,0
51,2024-02-20,ETH-01,Éter Hidráulico Grau Abissal,must-have,77,0,69,,0
51,2024-02-20,LUM-02,Luminária Náutica de Convés,need-to-have,2,0,0,,0
52,2024-02-21,ETH-01,Éter Hidráulico Grau Abissal,must-have,69,0,57,,0
52,2024-02-21,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
53,2024-02-22,ETH-01,Éter Hidráulico Grau Abissal,must-have,57,0,45,,0
53,2024-02-22,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
54,2024-02-23,ETH-01,Éter Hidráulico Grau Abissal,must-have,45,0,35,,82
54,2024-02-23,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
55,2024-02-24,ETH-01,Éter Hidráulico Grau Abissal,must-have,35,0,24,,0
55,2024-02-24,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
56,2024-02-25,ETH-01,Éter Hidráulico Grau Abissal,must-have,24,0,14,,0
56,2024-02-25,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
57,2024-02-26,ETH-01,Éter Hidráulico Grau Abissal,must-have,14,0,7,,0
57,2024-02-26,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
58,2024-02-27,ETH-01,Éter Hidráulico Grau Abissal,must-have,7,0,0,,0
58,2024-02-27,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
59,2024-02-28,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
59,2024-02-28,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
60,2024-02-29,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
60,2024-02-29,LUM-02,Luminária Náutica de Convés,need-to-have,0,43,36,LUM-02-PO004,0
61,2024-03-01,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,82,75,ETH-01-PO005,0
61,2024-03-01,LUM-02,Luminária Náutica de Convés,need-to-have,36,0,31,,0
62,2024-03-02,ETH-01,Éter Hidráulico Grau Abissal,must-have,75,0,66,,0
62,2024-03-02,LUM-02,Luminária Náutica de Convés,need-to-have,31,0,26,,40
63,2024-03-03,ETH-01,Éter Hidráulico Grau Abissal,must-have,66,0,56,,0
63,2024-03-03,LUM-02,Luminária Náutica de Convés,need-to-have,26,0,23,,0
64,2024-03-04,ETH-01,Éter Hidráulico Grau Abissal,must-have,56,0,48,,0
64,2024-03-04,LUM-02,Luminária Náutica de Convés,need-to-have,23,0,18,,0
65,2024-03-05,ETH-01,Éter Hidráulico Grau Abissal,must-have,48,0,42,,73
65,2024-03-05,LUM-02,Luminária Náutica de Convés,need-to-have,18,0,14,,0
66,2024-03-06,ETH-01,Éter Hidráulico Grau Abissal,must-have,42,0,35,,0
66,2024-03-06,LUM-02,Luminária Náutica de Convés,need-to-have,14,0,8,,0
67,2024-03-07,ETH-01,Éter Hidráulico Grau Abissal,must-have,35,0,25,,0
67,2024-03-07,LUM-02,Luminária Náutica de Convés,need-to-have,8,0,1,,0
68,2024-03-08,ETH-01,Éter Hidráulico Grau Abissal,must-have,25,0,15,,0
68,2024-03-08,LUM-02,Luminária Náutica de Convés,need-to-have,1,0,0,,0
69,2024-03-09,ETH-01,Éter Hidráulico Grau Abissal,must-have,15,0,10,,0
69,2024-03-09,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
70,2024-03-10,ETH-01,Éter Hidráulico Grau Abissal,must-have,10,0,3,,0
70,2024-03-10,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
71,2024-03-11,ETH-01,Éter Hidráulico Grau Abissal,must-have,3,0,0,,0
71,2024-03-11,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
72,2024-03-12,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
72,2024-03-12,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
73,2024-03-13,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
73,2024-03-13,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
74,2024-03-14,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
74,2024-03-14,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
75,2024-03-15,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,73,63,ETH-01-PO006,0
75,2024-03-15,LUM-02,Luminária Náutica de Convés,need-to-have,0,40,37,LUM-02-PO005,0
76,2024-03-16,ETH-01,Éter Hidráulico Grau Abissal,must-have,63,0,54,,0
76,2024-03-16,LUM-02,Luminária Náutica de Convés,need-to-have,37,0,32,,0
77,2024-03-17,ETH-01,Éter Hidráulico Grau Abissal,must-have,54,0,46,,0
77,2024-03-17,LUM-02,Luminária Náutica de Convés,need-to-have,32,0,30,,0
78,2024-03-18,ETH-01,Éter Hidráulico Grau Abissal,must-have,46,0,38,,75
78,2024-03-18,LUM-02,Luminária Náutica de Convés,need-to-have,30,0,29,,0
79,2024-03-19,ETH-01,Éter Hidráulico Grau Abissal,must-have,38,0,31,,0
79,2024-03-19,LUM-02,Luminária Náutica de Convés,need-to-have,29,0,27,,43
80,2024-03-20,ETH-01,Éter Hidráulico Grau Abissal,must-have,31,0,23,,0
80,2024-03-20,LUM-02,Luminária Náutica de Convés,need-to-have,27,0,20,,0
81,2024-03-21,ETH-01,Éter Hidráulico Grau Abissal,must-have,23,0,13,,0
81,2024-03-21,LUM-02,Luminária Náutica de Convés,need-to-have,20,0,17,,0
82,2024-03-22,ETH-01,Éter Hidráulico Grau Abissal,must-have,13,0,1,,0
82,2024-03-22,LUM-02,Luminária Náutica de Convés,need-to-have,17,0,9,,0
83,2024-03-23,ETH-01,Éter Hidráulico Grau Abissal,must-have,1,0,0,,0
83,2024-03-23,LUM-02,Luminária Náutica de Convés,need-to-have,9,0,6,,0
84,2024-03-24,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
84,2024-03-24,LUM-02,Luminária Náutica de Convés,need-to-have,6,0,3,,0
85,2024-03-25,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
85,2024-03-25,LUM-02,Luminária Náutica de Convés,need-to-have,3,0,0,,0
86,2024-03-26,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
86,2024-03-26,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
87,2024-03-27,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,68,58,ETH-01-PO007,0
87,2024-03-27,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
88,2024-03-28,ETH-01,Éter Hidráulico Grau Abissal,must-have,58,0,46,,0
88,2024-03-28,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
89,2024-03-29,ETH-01,Éter Hidráulico Grau Abissal,must-have,46,0,39,,77
89,2024-03-29,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
90,2024-03-30,ETH-01,Éter Hidráulico Grau Abissal,must-have,39,0,31,,0
90,2024-03-30,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
91,2024-03-31,ETH-01,Éter Hidráulico Grau Abissal,must-have,31,0,20,,0
91,2024-03-31,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
92,2024-04-01,ETH-01,Éter Hidráulico Grau Abissal,must-have,20,0,5,,0
92,2024-04-01,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
93,2024-04-02,ETH-01,Éter Hidráulico Grau Abissal,must-have,5,0,0,,0
93,2024-04-02,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
94,2024-04-03,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
94,2024-04-03,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
95,2024-04-04,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,77,69,ETH-01-PO008,0
95,2024-04-04,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
96,2024-04-05,ETH-01,Éter Hidráulico Grau Abissal,must-have,69,0,61,,0
96,2024-04-05,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
97,2024-04-06,ETH-01,Éter Hidráulico Grau Abissal,must-have,61,0,55,,0
97,2024-04-06,LUM-02,Luminária Náutica de Convés,need-to-have,0,43,39,LUM-02-PO006,0
98,2024-04-07,ETH-01,Éter Hidráulico Grau Abissal,must-have,55,0,48,,0
98,2024-04-07,LUM-02,Luminária Náutica de Convés,need-to-have,39,0,35,,0
99,2024-04-08,ETH-01,Éter Hidráulico Grau Abissal,must-have,48,0,36,,72
99,2024-04-08,LUM-02,Luminária Náutica de Convés,need-to-have,35,0,30,,0
100,2024-04-09,ETH-01,Éter Hidráulico Grau Abissal,must-have,36,0,31,,0
100,2024-04-09,LUM-02,Luminária Náutica de Convés,need-to-have,30,0,25,,45
101,2024-04-10,ETH-01,Éter Hidráulico Grau Abissal,must-have,31,0,27,,0
101,2024-04-10,LUM-02,Luminária Náutica de Convés,need-to-have,25,0,20,,0
102,2024-04-11,ETH-01,Éter Hidráulico Grau Abissal,must-have,27,0,21,,0
102,2024-04-11,LUM-02,Luminária Náutica de Convés,need-to-have,20,0,16,,0
103,2024-04-12,ETH-01,Éter Hidráulico Grau Abissal,must-have,21,0,14,,0
103,2024-04-12,LUM-02,Luminária Náutica de Convés,need-to-have,16,0,12,,0
104,2024-04-13,ETH-01,Éter Hidráulico Grau Abissal,must-have,14,0,3,,0
104,2024-04-13,LUM-02,Luminária Náutica de Convés,need-to-have,12,0,9,,0
105,2024-04-14,ETH-01,Éter Hidráulico Grau Abissal,must-have,3,0,0,,0
105,2024-04-14,LUM-02,Luminária Náutica de Convés,need-to-have,9,0,6,,0
106,2024-04-15,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,72,61,ETH-01-PO009,0
106,2024-04-15,LUM-02,Luminária Náutica de Convés,need-to-have,6,0,4,,0
107,2024-04-16,ETH-01,Éter Hidráulico Grau Abissal,must-have,61,0,53,,0
107,2024-04-16,LUM-02,Luminária Náutica de Convés,need-to-have,4,0,0,,0
108,2024-04-17,ETH-01,Éter Hidráulico Grau Abissal,must-have,53,0,45,,0
108,2024-04-17,LUM-02,Luminária Náutica de Convés,need-to-have,0,38,35,LUM-02-PO007,0
109,2024-04-18,ETH-01,Éter Hidráulico Grau Abissal,must-have,45,0,35,,79
109,2024-04-18,LUM-02,Luminária Náutica de Convés,need-to-have,35,0,31,,0
110,2024-04-19,ETH-01,Éter Hidráulico Grau Abissal,must-have,35,0,30,,0
110,2024-04-19,LUM-02,Luminária Náutica de Convés,need-to-have,31,0,26,,44
111,2024-04-20,ETH-01,Éter Hidráulico Grau Abissal,must-have,30,0,20,,0
111,2024-04-20,LUM-02,Luminária Náutica de Convés,need-to-have,26,0,22,,0
112,2024-04-21,ETH-01,Éter Hidráulico Grau Abissal,must-have,20,0,6,,0
112,2024-04-21,LUM-02,Luminária Náutica de Convés,need-to-have,22,0,17,,0
113,2024-04-22,ETH-01,Éter Hidráulico Grau Abissal,must-have,6,0,0,,0
113,2024-04-22,LUM-02,Luminária Náutica de Convés,need-to-have,17,0,11,,0
114,2024-04-23,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
114,2024-04-23,LUM-02,Luminária Náutica de Convés,need-to-have,11,0,6,,0
115,2024-04-24,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
115,2024-04-24,LUM-02,Luminária Náutica de Convés,need-to-have,6,0,0,,0
116,2024-04-25,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
116,2024-04-25,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
117,2024-04-26,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,79,72,ETH-01-PO010,0
117,2024-04-26,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
118,2024-04-27,ETH-01,Éter Hidráulico Grau Abissal,must-have,72,0,60,,0
118,2024-04-27,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
119,2024-04-28,ETH-01,Éter Hidráulico Grau Abissal,must-have,60,0,48,,0
119,2024-04-28,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
120,2024-04-29,ETH-01,Éter Hidráulico Grau Abissal,must-have,48,0,37,,77
120,2024-04-29,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
121,2024-04-30,ETH-01,Éter Hidráulico Grau Abissal,must-have,37,0,29,,0
121,2024-04-30,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
122,2024-05-01,ETH-01,Éter Hidráulico Grau Abissal,must-have,29,0,24,,0
122,2024-05-01,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
123,2024-05-02,ETH-01,Éter Hidráulico Grau Abissal,must-have,24,0,16,,0
123,2024-05-02,LUM-02,Luminária Náutica de Convés,need-to-have,0,35,32,LUM-02-PO008,0
124,2024-05-03,ETH-01,Éter Hidráulico Grau Abissal,must-have,16,77,88,ETH-01-PO011,0
124,2024-05-03,LUM-02,Luminária Náutica de Convés,need-to-have,32,0,29,,0
125,2024-05-04,ETH-01,Éter Hidráulico Grau Abissal,must-have,88,0,82,,0
125,2024-05-04,LUM-02,Luminária Náutica de Convés,need-to-have,29,0,23,,39
126,2024-05-05,ETH-01,Éter Hidráulico Grau Abissal,must-have,82,0,73,,0
126,2024-05-05,LUM-02,Luminária Náutica de Convés,need-to-have,23,0,20,,0
127,2024-05-06,ETH-01,Éter Hidráulico Grau Abissal,must-have,73,0,66,,0
127,2024-05-06,LUM-02,Luminária Náutica de Convés,need-to-have,20,0,16,,0
128,2024-05-07,ETH-01,Éter Hidráulico Grau Abissal,must-have,66,0,57,,0
128,2024-05-07,LUM-02,Luminária Náutica de Convés,need-to-have,16,0,10,,0
129,2024-05-08,ETH-01,Éter Hidráulico Grau Abissal,must-have,57,0,46,,0
129,2024-05-08,LUM-02,Luminária Náutica de Convés,need-to-have,10,0,5,,0
130,2024-05-09,ETH-01,Éter Hidráulico Grau Abissal,must-have,46,0,37,,79
130,2024-05-09,LUM-02,Luminária Náutica de Convés,need-to-have,5,0,0,,0
131,2024-05-10,ETH-01,Éter Hidráulico Grau Abissal,must-have,37,0,28,,0
131,2024-05-10,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
132,2024-05-11,ETH-01,Éter Hidráulico Grau Abissal,must-have,28,0,22,,0
132,2024-05-11,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
133,2024-05-12,ETH-01,Éter Hidráulico Grau Abissal,must-have,22,0,12,,0
133,2024-05-12,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
134,2024-05-13,ETH-01,Éter Hidráulico Grau Abissal,must-have,12,0,0,,0
134,2024-05-13,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
135,2024-05-14,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
135,2024-05-14,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
136,2024-05-15,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
136,2024-05-15,LUM-02,Luminária Náutica de Convés,need-to-have,0,39,37,LUM-02-PO009,0
137,2024-05-16,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,79,71,ETH-01-PO012,0
137,2024-05-16,LUM-02,Luminária Náutica de Convés,need-to-have,37,0,33,,0
138,2024-05-17,ETH-01,Éter Hidráulico Grau Abissal,must-have,71,0,65,,0
138,2024-05-17,LUM-02,Luminária Náutica de Convés,need-to-have,33,0,29,,0
139,2024-05-18,ETH-01,Éter Hidráulico Grau Abissal,must-have,65,0,56,,0
139,2024-05-18,LUM-02,Luminária Náutica de Convés,need-to-have,29,0,26,,38
140,2024-05-19,ETH-01,Éter Hidráulico Grau Abissal,must-have,56,0,48,,0
140,2024-05-19,LUM-02,Luminária Náutica de Convés,need-to-have,26,0,21,,0
141,2024-05-20,ETH-01,Éter Hidráulico Grau Abissal,must-have,48,0,37,,76
141,2024-05-20,LUM-02,Luminária Náutica de Convés,need-to-have,21,0,17,,0
142,2024-05-21,ETH-01,Éter Hidráulico Grau Abissal,must-have,37,0,29,,0
142,2024-05-21,LUM-02,Luminária Náutica de Convés,need-to-have,17,0,13,,0
143,2024-05-22,ETH-01,Éter Hidráulico Grau Abissal,must-have,29,0,21,,0
143,2024-05-22,LUM-02,Luminária Náutica de Convés,need-to-have,13,0,8,,0
144,2024-05-23,ETH-01,Éter Hidráulico Grau Abissal,must-have,21,0,11,,0
144,2024-05-23,LUM-02,Luminária Náutica de Convés,need-to-have,8,0,6,,0
145,2024-05-24,ETH-01,Éter Hidráulico Grau Abissal,must-have,11,0,4,,0
145,2024-05-24,LUM-02,Luminária Náutica de Convés,need-to-have,6,0,5,,0
146,2024-05-25,ETH-01,Éter Hidráulico Grau Abissal,must-have,4,0,0,,0
146,2024-05-25,LUM-02,Luminária Náutica de Convés,need-to-have,5,0,1,,0
147,2024-05-26,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
147,2024-05-26,LUM-02,Luminária Náutica de Convés,need-to-have,1,0,0,,0
148,2024-05-27,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
148,2024-05-27,LUM-02,Luminária Náutica de Convés,need-to-have,0,0,0,,0
149,2024-05-28,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,0,0,,0
149,2024-05-28,LUM-02,Luminária Náutica de Convés,need-to-have,0,38,33,LUM-02-PO010,0
150,2024-05-29,ETH-01,Éter Hidráulico Grau Abissal,must-have,0,76,68,ETH-01-PO013,0
150,2024-05-29,LUM-02,Luminária Náutica de Convés,need-to-have,33,0,29,,0
151,2024-05-30,ETH-01,Éter Hidráulico Grau Abissal,must-have,68,0,61,,0
151,2024-05-30,LUM-02,Luminária Náutica de Convés,need-to-have,29,0,24,,44
152,2024-05-31,ETH-01,Éter Hidráulico Grau Abissal,must-have,61,0,51,,0
152,2024-05-31,LUM-02,Luminária Náutica de Convés,need-to-have,24,0,20,,0
153,2024-06-01,ETH-01,Éter Hidráulico Grau Abissal,must-have,51,0,44,,86
153,2024-06-01,LUM-02,Luminária Náutica de Convés,need-to-have,20,0,17,,0
154,2024-06-02,ETH-01,Éter Hidráulico Grau Abissal,must-have,44,0,36,,0
154,2024-06-02,LUM-02,Luminária Náutica de Convés,need-to-have,17,0,15,,0
155,2024-06-03,ETH-01,Éter Hidráulico Grau Abissal,must-have,36,0,28,,0
155,2024-06-03,LUM-02,Luminária Náutica de Convés,need-to-have,15,0,12,,0
156,2024-06-04,ETH-01,Éter Hidráulico Grau Abissal,must-have,28,0,21,,0
