day,date,sku,item_name,criticality,opening_stock,receipts_qty,closing_stock,po_ids_received,order_placed_qty
14,2024-01-14,VLV-11,Válvula de Pressão dos Porões,must-have,0,57,49,VLV-11-PO001,0
15,2024-01-15,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
15,2024-01-15,VLV-11,Válvula de Pressão dos Porões,must-have,49,0,39,,60
16,2024-01-16,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
16,2024-01-16,VLV-11,Válvula de Pressão dos Porões,must-have,39,0,33,,0
17,2024-01-17,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
17,2024-01-17,VLV-11,Válvula de Pressão dos Porões,must-have,33,0,24,,0
18,2024-01-18,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,41,39,CAB-07-PO001,0
18,2024-01-18,VLV-11,Válvula de Pressão dos Porões,must-have,24,0,20,,0
19,2024-01-19,CAB-07,Cabo Trançado de Sinalização,need-to-have,39,0,34,,0
19,2024-01-19,VLV-11,Válvula de Pressão dos Porões,must-have,20,0,14,,0
20,2024-01-20,CAB-07,Cabo Trançado de Sinalização,need-to-have,34,0,28,,0
20,2024-01-20,VLV-11,Válvula de Pressão dos Porões,must-have,14,0,9,,0
21,2024-01-21,CAB-07,Cabo Trançado de Sinalização,need-to-have,28,0,24,,43
21,2024-01-21,VLV-11,Válvula de Pressão dos Porões,must-have,9,0,1,,0
22,2024-01-22,CAB-07,Cabo Trançado de Sinalização,need-to-have,24,0,18,,0
22,2024-01-22,VLV-11,Válvula de Pressão dos Porões,must-have,1,0,0,,0
23,2024-01-23,CAB-07,Cabo Trançado de Sinalização,need-to-have,18,0,13,,0
23,2024-01-23,VLV-11,Válvula de Pressão dos Porões,must-have,0,60,55,VLV-11-PO002,0
24,2024-01-24,CAB-07,Cabo Trançado de Sinalização,need-to-have,13,0,6,,0
24,2024-01-24,VLV-11,Válvula de Pressão dos Porões,must-have,55,0,50,,0
25,2024-01-25,CAB-07,Cabo Trançado de Sinalização,need-to-have,6,0,1,,0
25,2024-01-25,VLV-11,Válvula de Pressão dos Porões,must-have,50,0,44,,0
26,2024-01-26,CAB-07,Cabo Trançado de Sinalização,need-to-have,1,0,0,,0
26,2024-01-26,VLV-11,Válvula de Pressão dos Porões,must-have,44,0,38,,69
27,2024-01-27,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,43,37,CAB-07-PO002,0
27,2024-01-27,VLV-11,Válvula de Pressão dos Porões,must-have,38,0,34,,0
28,2024-01-28,CAB-07,Cabo Trançado de Sinalização,need-to-have,37,0,34,,0
28,2024-01-28,VLV-11,Válvula de Pressão dos Porões,must-have,34,0,29,,0
29,2024-01-29,CAB-07,Cabo Trançado de Sinalização,need-to-have,34,0,30,,0
29,2024-01-29,VLV-11,Válvula de Pressão dos Porões,must-have,29,0,21,,0
30,2024-01-30,CAB-07,Cabo Trançado de Sinalização,need-to-have,30,0,26,,48
30,2024-01-30,VLV-11,Válvula de Pressão dos Porões,must-have,21,0,18,,0
31,2024-01-31,CAB-07,Cabo Trançado de Sinalização,need-to-have,26,0,19,,0
31,2024-01-31,VLV-11,Válvula de Pressão dos Porões,must-have,18,0,16,,0
32,2024-02-01,CAB-07,Cabo Trançado de Sinalização,need-to-have,19,0,14,,0
32,2024-02-01,VLV-11,Válvula de Pressão dos Porões,must-have,16,0,8,,0
33,2024-02-02,CAB-07,Cabo Trançado de Sinalização,need-to-have,14,0,10,,0
33,2024-02-02,VLV-11,Válvula de Pressão dos Porões,must-have,8,0,1,,0
34,2024-02-03,CAB-07,Cabo Trançado de Sinalização,need-to-have,10,0,7,,0
34,2024-02-03,VLV-11,Válvula de Pressão dos Porões,must-have,1,0,0,,0
35,2024-02-04,CAB-07,Cabo Trançado de Sinalização,need-to-have,7,0,2,,0
35,2024-02-04,VLV-11,Válvula de Pressão dos Porões,must-have,0,69,64,VLV-11-PO003,0
36,2024-02-05,CAB-07,Cabo Trançado de Sinalização,need-to-have,2,0,0,,0
36,2024-02-05,VLV-11,Válvula de Pressão dos Porões,must-have,64,0,59,,0
37,2024-02-06,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
37,2024-02-06,VLV-11,Válvula de Pressão dos Porões,must-have,59,0,54,,0
38,2024-02-07,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
38,2024-02-07,VLV-11,Válvula de Pressão dos Porões,must-have,54,0,53,,0
39,2024-02-08,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,48,41,CAB-07-PO003,0
39,2024-02-08,VLV-11,Válvula de Pressão dos Porões,must-have,53,0,49,,0
40,2024-02-09,CAB-07,Cabo Trançado de Sinalização,need-to-have,41,0,35,,0
40,2024-02-09,VLV-11,Válvula de Pressão dos Porões,must-have,49,0,40,,66
41,2024-02-10,CAB-07,Cabo Trançado de Sinalização,need-to-have,35,0,32,,0
41,2024-02-10,VLV-11,Válvula de Pressão dos Porões,must-have,40,0,29,,0
42,2024-02-11,CAB-07,Cabo Trançado de Sinalização,need-to-have,32,0,27,,0
42,2024-02-11,VLV-11,Válvula de Pressão dos Porões,must-have,29,0,25,,0
43,2024-02-12,CAB-07,Cabo Trançado de Sinalização,need-to-have,27,0,24,,45
43,2024-02-12,VLV-11,Válvula de Pressão dos Porões,must-have,25,0,17,,0
44,2024-02-13,CAB-07,Cabo Trançado de Sinalização,need-to-have,24,0,20,,0
44,2024-02-13,VLV-11,Válvula de Pressão dos Porões,must-have,17,0,10,,0
45,2024-02-14,CAB-07,Cabo Trançado de Sinalização,need-to-have,20,0,17,,0
45,2024-02-14,VLV-11,Válvula de Pressão dos Porões,must-have,10,0,4,,0
46,2024-02-15,CAB-07,Cabo Trançado de Sinalização,need-to-have,17,0,13,,0
46,2024-02-15,VLV-11,Válvula de Pressão dos Porões,must-have,4,0,0,,0
47,2024-02-16,CAB-07,Cabo Trançado de Sinalização,need-to-have,13,0,11,,0
47,2024-02-16,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
48,2024-02-17,CAB-07,Cabo Trançado de Sinalização,need-to-have,11,0,6,,0
48,2024-02-17,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
49,2024-02-18,CAB-07,Cabo Trançado de Sinalização,need-to-have,6,0,3,,0
49,2024-02-18,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
50,2024-02-19,CAB-07,Cabo Trançado de Sinalização,need-to-have,3,0,0,,0
50,2024-02-19,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
51,2024-02-20,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,45,45,CAB-07-PO004,0
51,2024-02-20,VLV-11,Válvula de Pressão dos Porões,must-have,0,66,58,VLV-11-PO004,0
52,2024-02-21,CAB-07,Cabo Trançado de Sinalização,need-to-have,45,0,42,,0
52,2024-02-21,VLV-11,Válvula de Pressão dos Porões,must-have,58,0,53,,0
53,2024-02-22,CAB-07,Cabo Trançado de Sinalização,need-to-have,42,0,37,,0
53,2024-02-22,VLV-11,Válvula de Pressão dos Porões,must-have,53,0,44,,0
54,2024-02-23,CAB-07,Cabo Trançado de Sinalização,need-to-have,37,0,37,,0
54,2024-02-23,VLV-11,Válvula de Pressão dos Porões,must-have,44,0,36,,69
55,2024-02-24,CAB-07,Cabo Trançado de Sinalização,need-to-have,37,0,33,,0
55,2024-02-24,VLV-11,Válvula de Pressão dos Porões,must-have,36,0,30,,0
56,2024-02-25,CAB-07,Cabo Trançado de Sinalização,need-to-have,33,0,28,,0
56,2024-02-25,VLV-11,Válvula de Pressão dos Porões,must-have,30,0,24,,0
57,2024-02-26,CAB-07,Cabo Trançado de Sinalização,need-to-have,28,0,23,,46
57,2024-02-26,VLV-11,Válvula de Pressão dos Porões,must-have,24,0,16,,0
58,2024-02-27,CAB-07,Cabo Trançado de Sinalização,need-to-have,23,0,18,,0
58,2024-02-27,VLV-11,Válvula de Pressão dos Porões,must-have,16,0,9,,0
59,2024-02-28,CAB-07,Cabo Trançado de Sinalização,need-to-have,18,0,13,,0
59,2024-02-28,VLV-11,Válvula de Pressão dos Porões,must-have,9,0,2,,0
60,2024-02-29,CAB-07,Cabo Trançado de Sinalização,need-to-have,13,0,6,,0
60,2024-02-29,VLV-11,Válvula de Pressão dos Porões,must-have,2,0,0,,0
61,2024-03-01,CAB-07,Cabo Trançado de Sinalização,need-to-have,6,0,1,,0
61,2024-03-01,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
62,2024-03-02,CAB-07,Cabo Trançado de Sinalização,need-to-have,1,0,0,,0
62,2024-03-02,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
63,2024-03-03,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,46,41,CAB-07-PO005,0
63,2024-03-03,VLV-11,Válvula de Pressão dos Porões,must-have,0,59,51,VLV-11-PO005,0
64,2024-03-04,CAB-07,Cabo Trançado de Sinalização,need-to-have,41,0,36,,0
64,2024-03-04,VLV-11,Válvula de Pressão dos Porões,must-have,51,0,45,,0
65,2024-03-05,CAB-07,Cabo Trançado de Sinalização,need-to-have,36,0,34,,0
65,2024-03-05,VLV-11,Válvula de Pressão dos Porões,must-have,45,0,38,,65
66,2024-03-06,CAB-07,Cabo Trançado de Sinalização,need-to-have,34,0,30,,0
66,2024-03-06,VLV-11,Válvula de Pressão dos Porões,must-have,38,0,33,,0
67,2024-03-07,CAB-07,Cabo Trançado de Sinalização,need-to-have,30,0,24,,42
67,2024-03-07,VLV-11,Válvula de Pressão dos Porões,must-have,33,0,27,,0
68,2024-03-08,CAB-07,Cabo Trançado de Sinalização,need-to-have,24,0,18,,0
68,2024-03-08,VLV-11,Válvula de Pressão dos Porões,must-have,27,0,21,,0
69,2024-03-09,CAB-07,Cabo Trançado de Sinalização,need-to-have,18,0,16,,0
69,2024-03-09,VLV-11,Válvula de Pressão dos Porões,must-have,21,0,13,,0
70,2024-03-10,CAB-07,Cabo Trançado de Sinalização,need-to-have,16,0,13,,0
70,2024-03-10,VLV-11,Válvula de Pressão dos Porões,must-have,13,0,5,,0
71,2024-03-11,CAB-07,Cabo Trançado de Sinalização,need-to-have,13,0,9,,0
71,2024-03-11,VLV-11,Válvula de Pressão dos Porões,must-have,5,0,1,,0
72,2024-03-12,CAB-07,Cabo Trançado de Sinalização,need-to-have,9,0,5,,0
72,2024-03-12,VLV-11,Válvula de Pressão dos Porões,must-have,1,0,0,,0
73,2024-03-13,CAB-07,Cabo Trançado de Sinalização,need-to-have,5,0,2,,0
73,2024-03-13,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
74,2024-03-14,CAB-07,Cabo Trançado de Sinalização,need-to-have,2,0,0,,0
74,2024-03-14,VLV-11,Válvula de Pressão dos Porões,must-have,0,65,57,VLV-11-PO006,0
75,2024-03-15,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
75,2024-03-15,VLV-11,Válvula de Pressão dos Porões,must-have,57,0,49,,0
76,2024-03-16,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
76,2024-03-16,VLV-11,Válvula de Pressão dos Porões,must-have,49,0,41,,0
77,2024-03-17,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
77,2024-03-17,VLV-11,Válvula de Pressão dos Porões,must-have,41,0,34,,65
78,2024-03-18,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
78,2024-03-18,VLV-11,Válvula de Pressão dos Porões,must-have,34,0,26,,0
79,2024-03-19,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
79,2024-03-19,VLV-11,Válvula de Pressão dos Porões,must-have,26,0,21,,0
80,2024-03-20,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
80,2024-03-20,VLV-11,Válvula de Pressão dos Porões,must-have,21,0,18,,0
81,2024-03-21,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,36,32,CAB-07-PO006,0
81,2024-03-21,VLV-11,Válvula de Pressão dos Porões,must-have,18,0,10,,0
82,2024-03-22,CAB-07,Cabo Trançado de Sinalização,need-to-have,32,0,28,,0
82,2024-03-22,VLV-11,Válvula de Pressão dos Porões,must-have,10,0,6,,0
83,2024-03-23,CAB-07,Cabo Trançado de Sinalização,need-to-have,28,0,24,,45
83,2024-03-23,VLV-11,Válvula de Pressão dos Porões,must-have,6,0,0,,0
84,2024-03-24,CAB-07,Cabo Trançado de Sinalização,need-to-have,24,0,23,,0
84,2024-03-24,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
85,2024-03-25,CAB-07,Cabo Trançado de Sinalização,need-to-have,23,0,21,,0
85,2024-03-25,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
86,2024-03-26,CAB-07,Cabo Trançado de Sinalização,need-to-have,21,0,14,,0
86,2024-03-26,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
87,2024-03-27,CAB-07,Cabo Trançado de Sinalização,need-to-have,14,0,11,,0
87,2024-03-27,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
88,2024-03-28,CAB-07,Cabo Trançado de Sinalização,need-to-have,11,0,5,,0
88,2024-03-28,VLV-11,Válvula de Pressão dos Porões,must-have,0,65,60,VLV-11-PO007,0
89,2024-03-29,CAB-07,Cabo Trançado de Sinalização,need-to-have,5,0,0,,0
89,2024-03-29,VLV-11,Válvula de Pressão dos Porões,must-have,60,0,52,,0
90,2024-03-30,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
90,2024-03-30,VLV-11,Válvula de Pressão dos Porões,must-have,52,0,42,,0
91,2024-03-31,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
91,2024-03-31,VLV-11,Válvula de Pressão dos Porões,must-have,42,0,36,,69
92,2024-04-01,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
92,2024-04-01,VLV-11,Válvula de Pressão dos Porões,must-have,36,0,32,,0
93,2024-04-02,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
93,2024-04-02,VLV-11,Válvula de Pressão dos Porões,must-have,32,0,24,,0
94,2024-04-03,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,45,39,CAB-07-PO007,0
94,2024-04-03,VLV-11,Válvula de Pressão dos Porões,must-have,24,0,18,,0
95,2024-04-04,CAB-07,Cabo Trançado de Sinalização,need-to-have,39,0,35,,0
95,2024-04-04,VLV-11,Válvula de Pressão dos Porões,must-have,18,0,14,,0
96,2024-04-05,CAB-07,Cabo Trançado de Sinalização,need-to-have,35,0,29,,0
96,2024-04-05,VLV-11,Válvula de Pressão dos Porões,must-have,14,0,6,,0
97,2024-04-06,CAB-07,Cabo Trançado de Sinalização,need-to-have,29,0,25,,44
97,2024-04-06,VLV-11,Válvula de Pressão dos Porões,must-have,6,0,2,,0
98,2024-04-07,CAB-07,Cabo Trançado de Sinalização,need-to-have,25,0,24,,0
98,2024-04-07,VLV-11,Válvula de Pressão dos Porões,must-have,2,0,0,,0
99,2024-04-08,CAB-07,Cabo Trançado de Sinalização,need-to-have,24,0,19,,0
99,2024-04-08,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
100,2024-04-09,CAB-07,Cabo Trançado de Sinalização,need-to-have,19,0,14,,0
100,2024-04-09,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
101,2024-04-10,CAB-07,Cabo Trançado de Sinalização,need-to-have,14,0,14,,0
101,2024-04-10,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
102,2024-04-11,CAB-07,Cabo Trançado de Sinalização,need-to-have,14,0,9,,0
102,2024-04-11,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
103,2024-04-12,CAB-07,Cabo Trançado de Sinalização,need-to-have,9,0,3,,0
103,2024-04-12,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
104,2024-04-13,CAB-07,Cabo Trançado de Sinalização,need-to-have,3,0,0,,0
104,2024-04-13,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
105,2024-04-14,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
105,2024-04-14,VLV-11,Válvula de Pressão dos Porões,must-have,0,59,52,VLV-11-PO008,0
106,2024-04-15,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
106,2024-04-15,VLV-11,Válvula de Pressão dos Porões,must-have,52,0,51,,0
107,2024-04-16,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
107,2024-04-16,VLV-11,Válvula de Pressão dos Porões,must-have,51,0,47,,0
108,2024-04-17,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
108,2024-04-17,VLV-11,Válvula de Pressão dos Porões,must-have,47,0,44,,0
109,2024-04-18,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
109,2024-04-18,VLV-11,Válvula de Pressão dos Porões,must-have,44,0,35,,58
110,2024-04-19,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,44,38,CAB-07-PO008,0
110,2024-04-19,VLV-11,Válvula de Pressão dos Porões,must-have,35,0,30,,0
111,2024-04-20,CAB-07,Cabo Trançado de Sinalização,need-to-have,38,0,34,,0
111,2024-04-20,VLV-11,Válvula de Pressão dos Porões,must-have,30,0,25,,0
112,2024-04-21,CAB-07,Cabo Trançado de Sinalização,need-to-have,34,0,27,,0
112,2024-04-21,VLV-11,Válvula de Pressão dos Porões,must-have,25,0,23,,0
113,2024-04-22,CAB-07,Cabo Trançado de Sinalização,need-to-have,27,0,22,,39
113,2024-04-22,VLV-11,Válvula de Pressão dos Porões,must-have,23,0,18,,0
114,2024-04-23,CAB-07,Cabo Trançado de Sinalização,need-to-have,22,0,20,,0
114,2024-04-23,VLV-11,Válvula de Pressão dos Porões,must-have,18,0,13,,0
115,2024-04-24,CAB-07,Cabo Trançado de Sinalização,need-to-have,20,0,16,,0
115,2024-04-24,VLV-11,Válvula de Pressão dos Porões,must-have,13,0,8,,0
116,2024-04-25,CAB-07,Cabo Trançado de Sinalização,need-to-have,16,0,11,,0
116,2024-04-25,VLV-11,Válvula de Pressão dos Porões,must-have,8,58,62,VLV-11-PO009,0
117,2024-04-26,CAB-07,Cabo Trançado de Sinalização,need-to-have,11,0,4,,0
117,2024-04-26,VLV-11,Válvula de Pressão dos Porões,must-have,62,0,56,,0
118,2024-04-27,CAB-07,Cabo Trançado de Sinalização,need-to-have,4,0,1,,0
118,2024-04-27,VLV-11,Válvula de Pressão dos Porões,must-have,56,0,48,,0
119,2024-04-28,CAB-07,Cabo Trançado de Sinalização,need-to-have,1,0,0,,0
119,2024-04-28,VLV-11,Válvula de Pressão dos Porões,must-have,48,0,42,,0
120,2024-04-29,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
120,2024-04-29,VLV-11,Válvula de Pressão dos Porões,must-have,42,0,37,,59
121,2024-04-30,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
121,2024-04-30,VLV-11,Válvula de Pressão dos Porões,must-have,37,0,32,,0
122,2024-05-01,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
122,2024-05-01,VLV-11,Válvula de Pressão dos Porões,must-have,32,0,26,,0
123,2024-05-02,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
123,2024-05-02,VLV-11,Válvula de Pressão dos Porões,must-have,26,0,22,,0
124,2024-05-03,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,39,33,CAB-07-PO009,0
124,2024-05-03,VLV-11,Válvula de Pressão dos Porões,must-have,22,0,15,,0
125,2024-05-04,CAB-07,Cabo Trançado de Sinalização,need-to-have,33,0,30,,0
125,2024-05-04,VLV-11,Válvula de Pressão dos Porões,must-have,15,0,8,,0
126,2024-05-05,CAB-07,Cabo Trançado de Sinalização,need-to-have,30,0,23,,43
126,2024-05-05,VLV-11,Válvula de Pressão dos Porões,must-have,8,0,1,,0
127,2024-05-06,CAB-07,Cabo Trançado de Sinalização,need-to-have,23,0,18,,0
127,2024-05-06,VLV-11,Válvula de Pressão dos Porões,must-have,1,0,0,,0
128,2024-05-07,CAB-07,Cabo Trançado de Sinalização,need-to-have,18,0,15,,0
128,2024-05-07,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
129,2024-05-08,CAB-07,Cabo Trançado de Sinalização,need-to-have,15,0,10,,0
129,2024-05-08,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
130,2024-05-09,CAB-07,Cabo Trançado de Sinalização,need-to-have,10,0,4,,0
130,2024-05-09,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
131,2024-05-10,CAB-07,Cabo Trançado de Sinalização,need-to-have,4,0,1,,0
131,2024-05-10,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
132,2024-05-11,CAB-07,Cabo Trançado de Sinalização,need-to-have,1,0,0,,0
132,2024-05-11,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
133,2024-05-12,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,43,36,CAB-07-PO010,0
133,2024-05-12,VLV-11,Válvula de Pressão dos Porões,must-have,0,59,57,VLV-11-PO010,0
134,2024-05-13,CAB-07,Cabo Trançado de Sinalização,need-to-have,36,0,31,,0
134,2024-05-13,VLV-11,Válvula de Pressão dos Porões,must-have,57,0,52,,0
135,2024-05-14,CAB-07,Cabo Trançado de Sinalização,need-to-have,31,0,26,,46
135,2024-05-14,VLV-11,Válvula de Pressão dos Porões,must-have,52,0,48,,0
136,2024-05-15,CAB-07,Cabo Trançado de Sinalização,need-to-have,26,0,23,,0
136,2024-05-15,VLV-11,Válvula de Pressão dos Porões,must-have,48,0,44,,0
137,2024-05-16,CAB-07,Cabo Trançado de Sinalização,need-to-have,23,0,18,,0
137,2024-05-16,VLV-11,Válvula de Pressão dos Porões,must-have,44,0,39,,67
138,2024-05-17,CAB-07,Cabo Trançado de Sinalização,need-to-have,18,0,13,,0
138,2024-05-17,VLV-11,Válvula de Pressão dos Porões,must-have,39,0,35,,0
139,2024-05-18,CAB-07,Cabo Trançado de Sinalização,need-to-have,13,0,4,,0
139,2024-05-18,VLV-11,Válvula de Pressão dos Porões,must-have,35,0,30,,0
140,2024-05-19,CAB-07,Cabo Trançado de Sinalização,need-to-have,4,0,1,,0
140,2024-05-19,VLV-11,Válvula de Pressão dos Porões,must-have,30,0,24,,0
141,2024-05-20,CAB-07,Cabo Trançado de Sinalização,need-to-have,1,0,0,,0
141,2024-05-20,VLV-11,Válvula de Pressão dos Porões,must-have,24,0,16,,0
142,2024-05-21,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
142,2024-05-21,VLV-11,Válvula de Pressão dos Porões,must-have,16,0,9,,0
143,2024-05-22,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
143,2024-05-22,VLV-11,Válvula de Pressão dos Porões,must-have,9,0,0,,0
144,2024-05-23,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
144,2024-05-23,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
145,2024-05-24,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,0,0,,0
145,2024-05-24,VLV-11,Válvula de Pressão dos Porões,must-have,0,0,0,,0
146,2024-05-25,CAB-07,Cabo Trançado de Sinalização,need-to-have,0,46,43,CAB-07-PO011,0
146,2024-05-25,VLV-11,Válvula de Pressão dos Porões,must-have,0,67,59,VLV-11-PO011,0
147,2024-05-26,CAB-07,Cabo Trançado de Sinalização,need-to-have,43,0,36,,0
147,2024-05-26,VLV-11,Válvula de Pressão dos Porões,must-have,59,0,53,,0
148,2024-05-27,CAB-07,Cabo Trançado de Sinalização,need-to-have,36,0,32,,0
148,2024-05-27,VLV-11,Válvula de Pressão dos Porões,must-have,53,0,46,,0
149,2024-05-28,CAB-07,Cabo Trançado de Sinalização,need-to-have,32,0,25,,40
149,2024-05-28,VLV-11,Válvula de Pressão dos Porões,must-have,46,0,41,,0
150,2024-05-29,CAB-07,Cabo Trançado de Sinalização,need-to-have,25,0,19,,0
150,2024-05-29,VLV-11,Válvula de Pressão dos Porões,must-have,41,0,37,,62
151,2024-05-30,CAB-07,Cabo Trançado de Sinalização,need-to-have,19,0,15,,0
151,2024-05-30,VLV-11,Válvula de Pressão dos Porões,must-have,37,0,31,,0
152,2024-05-31,CAB-07,Cabo Trançado de Sinalização,need-to-have,15,0,8,,0
152,2024-05-31,VLV-11,Válvula de Pressão dos Porões,must-have,31,0,26,,0
153,2024-06-01,CAB-07,Cabo Trançado de Sinalização,need-to-have,8,40,42,CAB-07-PO012,0
153,2024-06-01,VLV-11,Válvula de Pressão dos Porões,must-have,26,0,16,,0
154,2024-06-02,CAB-07,Cabo Trançado de Sinalização,need-to-have,42,0,36,,0
154,2024-06-02,VLV-11,Válvula de Pressão dos Porões,must-have,16,0,8,,0
155,2024-06-03,CAB-07,Cabo Trançado de Sinalização,need-to-have,36,0,31,,0
155,2024-06-03,VLV-11,Válvula de Pressão dos Porões,must-have,8,0,2,,0
156,2024-06-04,CAB-07,Cabo Trançado de Sinalização,need-to-have,31,0,25,,40
